full_text,sentiment
"Esa es la policía que necesitamos, felicitaciones a la metropolitana de Medellín, por combatir el hampa. Esa es nuestra policía nacional, no las ovejas negras de la institución. Nuestras fuerzas armadas, merecen un buen ministro de defensa, no al doctor Patraña Diego Molano.",1
"Avanzamos en nuestro encuentro mensual con la mesa de trabajo de acueductos veredales, donde la subsecretaría de control urbanístico aborda su exposición sobre el modelo de ocupación del territorio para la ciudad de medellín. @AlcaldiadeMed @gaboco77 @CarlosMarioMont https://t.co/rr26PNl3Q2",1
"@diegoacvdot: @mas_medellin Por dónde uno pase, hay mugre, zonas verdes descuidadas, drogadictos y delincuencia.
#TodosXMedellin #Revoqu…",0
@NoticiasRCN Esa es la seriedad con la que se gobierna Medellín hoy día. Expresiones como la de Netflix y Halloween dan claridad acerca de la ciudad gobernada por un púber.,0
@mas_medellin: Medellín hoy está como la alcaldía de Daniel Twittero...gris y sucia. https://t.co/EGAoQ1RZJf,0
.las vegas medellin col https://t.co/e4J3SYLoMG,1
"https://t.co/L5kvHK4u2S
Pinturita @QuinteroCalle y su retórica tan hermosa para contestarle a los periodistas. Qué tipo tan fastidioso en serio",0
"@ProfeSpitaletta: Nuevos talleres de enderezada y pintura en la cinematográfica avenida Las Vegas, Medellín https://t.co/vAEw87IbRO",1
¿Ya conoces a #EmaAsesoraVirtual? 🤖 Con ella buscamos ampliar los canales de atención y darles alternativas a quienes necesitan hacer trámites en nuestras oficinas. 🤩 Descubre cómo funciona y dónde la puedes encontrar 👉 https://t.co/KYYndQRkyo https://t.co/w5B3WYpjtR,1
"@Jokeraton: ¿Conformes que con @QuinteroCalle Medellín es más segura?

#TodosConQuintero ...",1
"@AYLEENCAROMACIA: Como quisiera estar acompañando a @petrogustavo  hoy en #medellin   
El cambio no da espera. ✊🏿💜🌸. #PetroPresidente2022",1
"No sé por que me huele a que el alcalde de Medellín va a empezar a publicar fotos de los ladrones de ayer, con algún político uribista o del CD. Ese robo tan raro, y con reacción  tan rápida de su parte, está como sospechoso, jaja. Puro show al estilo Fico.",0
"Gustavo Petro hoy estará en Medellín, la que será la tumba del Uribismo y tendrá de epitafio: ""No más paramilitares. El pueblo se cansó"". 

#MedellinEstaCambiando",0
"@vanne_J17: Todos saben cuanto admiro y respeto a nuestra fuerza pública… pero ese “robo” en Medellín, jummmm yo si lo veo como muy fict…",0
"@juliomario55555 Yo la vdd siento que se piensa lanzar pa la proxima alcaldia de medellin.
No sé porque pero Chiquito malo sabe que debe empezar a volver a construir su seguridad democratica.",0
@NoticiasCaracol: Nuevos detalles de robo de película en Medellín: minuto a minuto de cómo actuaron los delincuentes https://t.co/X1Wnn4…,1
@richizuluaga Fajardo negoció con Don Berna. Eso todos en Medellín lo saben.,0
Los 8 videos del intento de #RoboDePeliculaEnMedellin🧐🙅 https://t.co/ZHlI473uJJ,1
"#Regiones | Luego que 20 hombres fuertemente armados fracasarán en un misión de robar una bodega en El Poblado, este cinematográfico hecho generó risas en las redes sociales. https://t.co/aOS6IVDBIW",1
"#SuperamosAlCineCon

Noticieros: Impiden numeroso robo en Medellín.

@karenabudi : JAJAJAJAJAJAJAJAJAJAJA BITCH!",0
"#DePeliculaEs que el señor alcade de medellin cree q MEDELLIN si va muy bien, semáforos malos, basuras acumuladas en las calles, servicios públicos cada día más costosos @lcvelez @JuanLozano_R @santiagoangelp",0
"En colombia se gastan 125 años en hacer la carrtera medellin bogota, pot el robo y la corrupcion imaginese si les tocara hacer el canal de panama y se lo dieran a sarmiento angulo para que el Cobrara el peaje https://t.co/cebh3iWzil",0
@elaguiladescalz Ustedes son de lo mejor de Medellín,1
"((( RAPIDOS Y FURIOSOS ))) Van once capturados tras intento de robo en Medellín, autoridades ofrecieron recompensas https://t.co/0YdzCsftDc",1
"Hoy Medellín celebra por partida doble, tienen la visita de @petrogustavo y ayer el imputado anuncia que ya se dió cuenta lo mucho que Colombia lo aborrece por lo cual no va más al senado (bueno tambien sabemos que es por miedo a la @CorteSupremaJ ) a celebrar paisas!. https://t.co/n7oEZOkI2q",1
"Yo también me he reído con el tema del robo en las Vegas, sobre todo con los memes, pero es algo realmente preocupante, esta es solo una pequeña muestra del poderío en armamento y hombres con el que cuentas las estructuras criminales en Medellin",0
"¡ATENCIÓN! #NACIONAL
Once capturados por intento de robo a bodega con oro en Medellín
Conozca más detalles aquí en #ChicaNoticias  
https://t.co/n3e0A5lRLr",1
"#Nacional | Con esos ""amigos""... ¡No jodas! 😰

Un Juez de control de garantías de Medellín impuso medida de aseguramiento en centro carcelario en contra de Deison Valencia Cuesta, alias Tirrio, como presunto responsable de atentar contra la vida de s… https://t.co/Z8jfNTfb9l https://t.co/qZwIGVFQfV",1
Porqué en Medellín las alternativas de urgencias psiquiátricas se remiten a un solo proveedor en el caso de pacientes con @epssura el drama de la familia se agrava cuando la ayuda para su hija se ve lejana y escasa. Sura en casos de depresión la atención debe ser prioritaria.,0
"@javieroliver_ct: 🇨🇴 Robo a empresa de fundición de oro en #Medellin.
Varios delincuentes han sido capturados. https://t.co/nJlgTK5DlC",1
#Musica Maluma anuncia la fecha de su próximo concierto en Medellín para el 2022 https://t.co/8QaO2C8zgI,1
"@javieroliver_ct: 🇨🇴 Robo a empresa de fundición de oro en #Medellin.
Varios delincuentes han sido capturados. https://t.co/FJidTg128Q",1
"Los  jóvenes cabal, siendo payasos #JovenesCabal #Medellin #DePeliculaEs #lacasadepapael https://t.co/WGi4dP8qde",0
"El intento al robo del oro en Medellin, lo que si deja claro, es el armamento de los grupos ilegales. Esperemos cuando los acuciosos periodistas q no estan al servicio del establecimiento, investiguen si no fue un  falso positivo de la policía para demostrar que si esta actuando",0
Hoy Medellín gritará Petro Presidente.,1
@monicahavila: @anatolykarpovv @QuinteroCalle Que bien por Quintero y claro por medellin,1
Venta de apartamento cumbres en Medellín/Antioquia/Colombia en Venta https://t.co/CF1FnbEz5t,1
"@henryrage: ""Un Nuevo Rostro"" de @frankiehamuerto desde Medellín, #MemoriasdelaPandemia de @hagalau por @TwitterSpaces de @Radiorageofi…",1
"@dani10sandoval Piensa en los que no vivimos en Medellín por favor, bendiciones a todos.",1
"@hercasol: @QuinteroCalle No señor, mientras el MATARIFE  exista, los delincuentes tendrán a Medellín como un paraíso",1
"Hoy compartimos con las Mipymes antioqueñas del sector de la moda y la fabricación avanzada, los diferentes beneficios y servicios que trae la alianza estratégica que hemos forjado con la Cámara de Comercio de Medellín.

https://t.co/MytVMypRGt",1
"Cree usted que Medellín está cambiando? Si - No 
#MedellinEstaCambiando",1
"En esta lista, @forbescolombia presenta #empresas que provienen de lugares con ecosistemas tecnológicos consolidados como #Bogotá y #Medellín y de otros que están sorprendiendo como #Manizales y #Cali. #emprendimiento #Colombia 
https://t.co/Nl4MEfs0MV",1
"@fminas: Homenaje al sociólogo Alberto Mayor Mora quien desde su obra destacó, entre otros, el influjo decisivo de la Escuela Nacional d…",1
"@camizuluagag La sangre en el piso era salsa de tomate y las armas de juguete

Tener pensamiento crítico está bien, pero tus argumentos para dudar son bien flojos

Robos en el dia hay miles y en las principales avenidas de Medellín

Empieza a grabar cuando una volqueta ya derribó una puerta",0
"@HugoShadows1975 Viví en Medellín. 

Me tocó una ciudad plagada de clientelismo y vi su transformación positiva con Fajardo y Alonso. 

Ahora cae de nuevo en las garras de la politiquería ramplona, en este caso la de Quintero.",0
"@lazaorbe: Medellín no le pertenece a Quintero, por eso #QuinteroSeVa.",0
"@gloria34168817: @JuanLozano_R #InseguridadEs  lo que estamos viviendo en Medellín con este Alcalde 
#QuinteroSeVa",0
"@JuanRoserolopez @benmiller2009 @JorgeIvanOspina En Medellín están con el mismo cuento, recorro toda la cuidad, nunca he visto recolección de firmas, les pregunta que por que lo piensan revocar, y lo único que hacen es insultar y decir que los alcaldes no sirven para nada",0
@FunSumapaz: Fiscalía nombra director para unidad de desmonte de organizaciones criminales | EL ESPECTADOR - https://t.co/e7u8fefYRS,1
"@Uribista87: @AndresElGury @QuinteroCalle Es De La Escuela De @petrogustavo Y @GustavoBolivar 
Son Expertos En Buscar Las Salidas Para Q…",0
"@FisicoImpuro @petrogustavo @GustavoBolivar @PizarroMariaJo @DavidRacero @intiasprilla @MirandaBogota @LeonFredyM @YoAlejoV @VillanueAle @SusanaBoreal @Betocoralg @CronicasDeRafa @elReneJimenez @EscribidorMao @JulianJaraUribe @Jahfrann @NiPetroNiUribe_ @richizuluaga @RobynsonJ @MaoS_777 @DiegoFuerteB @QueDiceSebas @LuisLop65284236 @mariaandrea0113 @LeGoBo_ @ValenciaNels0n @AlejoRojo @patrimarsan25 @adriansanchezb @juankiitten @BerthaIsabelRo2 en Bogotá responde @ClaudiaLopez 
en Medellín responde Duque

el petrismo hace política de hienas

@petrogustavo @GustavoBolivar @PizarroMariaJo @DavidRacero @intiasprilla @MirandaBogota @LeonFredyM @AuloPoloSenador @yezidgarciaa @CamiloRomero @CesarPachonAgro @AlexLopezMaya https://t.co/4pKjnOeWhC",0
"Ver una Multitud de Gentes al lado de @petrogustavo en Medellín es un sueño que no puedo vivir hoy, pero que pude ver.
Recuerdo cuando éramos tan pocos en Parque Berrío acompañando al profesor Carlos Gaviria. Pero ese día ví que esos éramos suficientes para torcer la historia.",1
@GustavoBolivar Señor SENADOR respete a la comunidad de MEDELLÍN no sea igualado @AlcaldiadeMed @GobAntioquia RESPETE A LOS PAISAS,0
@lida30: Hoy desde la Secretaría de las Mujeres @amvallev participamos en la instalación de la Mesa Permanente de Concertación Indígena…,1
@JadrianaEsparza: Que cruz tan pesada carga Medellín con @QuinteroCalle y con toda su pandilla #QuinteroSeVa,0
"Medellín está cambiando. Una tierra que hasta hace unos años era casi que en su totalidad uribista, hoy están abriendo los ojos y se están dando cuenta que hay vida después de Uribe, y que esa estela de sangre y muerte se puede dejar en el pasado. #MedellinEstaCambiando",1
"@PublimetroCol: Estos son los ocho videos que reconstruyen intento de robo en El Poblado, en Medellín  https://t.co/JV9Ym240Kj",1
"@Josegarcipal: #QuinteroSeVa por devolverle a Medellín el alias que ya había superado "" metrallo """,0
"@incoherentsarc1 @lasillavacia @QuinteroCalle @Registraduria El daño que el le está haciendo a Medellín, lo que le está haciendo haciendo a EPM, esa revocatoria se la ganó solo.",0
Chimba de día hace hoy en Medellín,1
@andresportillo_: Balacera en Medellín (Las Vegas). Ladrones intentaron robar con armas largas una bodega donde se funde oro. De locos.…,0
"#Anudando cuerpos y memorias desde la cancha La Esperanza, comuna 5 de Medellín.   Quién dió la orden ?

#AltavocesPoéticaaDeLaMemoria #VerdadPoética https://t.co/GYG4d3HXaq",0
¿Ojalá hayan atrapado a todos los jóvenes cabal que participaron en el robo de Medellín?,0
"Un honor representar a @WIMColombia en el próximo #ColombiaGoldSymposium2021 hablando sobre la importancia de la #EquidadDeGénero en la #ExploraciónMinera.

#MujeresMineras #SustainableExploration 

🗓martes, noviembre 17
⏰ 5:00 pm
🏠Marriot, Medellín
👉🏼 https://t.co/rnKNFfdrP8 https://t.co/jPyRzOMjif",0
Lo que pasó en Medellín es escalofriante. ¿A qué horas volvimos a los tiempos de Pablo Escobar? Ojalá el juez de garantías no los haya puesto en libertad. https://t.co/JJ5zk3zaxo,0
"🎙 En la semana del 26 de octubre al 3 de noviembre, se realizaron operativos de inspección, vigilancia y control en establecimientos comerciales ubicados en los municipios de: Angostura, Bello, Puerto Nare, Itagüí, Medellín, San Roque, Puerto Triunfo, Santo Domingo y Yarumal.",1
"@DrPangeo: Tengo el leve presentimiento de que el ""asalto en Medellín"", no es más que parte de una nueva peli de El Paseo dirigida por D…",0
"Estos son los ocho videos que reconstruyen intento de robo en El Poblado, en Medellín  https://t.co/JV9Ym240Kj",1
"@shetina_lavoix: ...y quiso apropiarse del buen trabajo de la policía de Medellín. Quintero es un payaso.
#QuinteroSeVa",0
@iLordPetrosky ¡Medellín no es Uribista !a mi parecer el mejor Alcalde q tiene Colombia en la actualidad es Quintero,1
"@shetina_lavoix: Nunca ha querido a los Paisas
Nunca ha querido a Medellín
Nunca ha respetado nuestras tradiciones
Nunca lo hemos acepta…",0
@JAntiuribista Será que está vendiendo oro? Verdad casi se lo roban en Medellín.,0
"Medellín va bien? @QuinteroCalle @AlcaldiadeMed

#TodosXMedellin #RevoquemosAQuintero y a toda su bacrim de la Alcaldía

@IvanDuque militarice Medellín, estamos rn manos de la delincuencia. Haga algo por quienes lo elegimos. https://t.co/zwNd8GrnhH",0
"@Sulfacol: Aterrados porque lo de Medellín se ve como La Casa de Papel, pero Colombia lleva décadas siendo un Juego del Calamar, y se vo…",0
@ConcejoMedellin: Sobre todas las diferencia nos une Medellín. La frase “Las Palabras como las Personas solo significan cuando se juntan…,1
@danielhenaoga: viendo esos vídeos del robo en la avenida Las Vegas confirmo que cada vez que uno sale a la calle en Medellín está jugan…,0
"El próximo Presidente de Colombia se llama Gustavo Petro y ya se encuentra en Medellín... ¡Ánimo guerreros, 20 twitts más con #MedellinEstaCambiando ....",1
"@majagual: Ya dejo libres, el Juez de turno, a los atracadores en Medellín??",0
@vanedelatorre Payasada es ese montaje ayer en Medellín del robo,0
"@JUAN97048117: #QuinteroSeVa porque Medellín está ""mamado"" de la corrupción evidente de toda su familia y amigotes. Asquerosos, cual Tra…",0
@ImpactoMundo_: Policía Metropolitana de #Medellín empezó a capturar a individuos que presuntamente son de la banda que trató de hurtar…,1
"Que buen reconocimiento a la Policía Nacional por su buena y oportuna acción !!
#DePeliculaEs
#SuperamosAlCineCon
#YoApoyoMiPolicia
https://t.co/7ExXh0i5cZ",1
"Ame al Alcalde de Medellín diciendo: 

""Creyeron que iban a hacer aquí #LaCasadePapel y se encontraron a la mejor policía de Colombia...para todos los criminales que crean que aquí pueden hacer las de #Netflix ,  No señores""",1
"@PactoHMed @DonIzquierdo_ Medellin cada vez más petrista y más unida al PH.

Ni medellin 
Ni Antioquia 
Ni Colombia 

Les pertenece más al uribismo, Medellín hoy es más petrista de lo que se imaginan. 🙌🇨🇴🤝🏼",1
@Eltrompo10: Osea que los que salen disparando lo hacen hacia el lado donde estaban los amigos motociclistas que los iban a recojer????…,0
"@edo_isc @sebastiansichel @biobio Así es. De hecho cada vez que voy a Puerto Montt siempre pienso que un teleferico estilo Metrocable (Medellín) podría ser una solución. Además no sé si los suelos o las calles permitan una construcción de metro. Lamentablemente, en campaña se promete cualquier cosa.",1
"@iLordPetrosky @VotoPublicoCO Confianza Medellín está cambiando. Animo cuente con mi voto @petrogustavo.
@QuinteroCalle a logrado muchas cosas a luchado contra el GEA y el uribismo. Y están ardidos. Mi alcalde es un guerrero. Bienvenido a Medellín Oriiximo presidente de este país Gustavo Petro.",1
"@Alexmendezdh @alejarojas_g Medellín es petrista y también verdolaga. Y gracias al apoyo de la Primera línea del Paro y cumpliendo con su voluntad, @nacionaloficial será este año campeón de Liga.",1
"“Que le pregunten al ladrón que perdió el riñón”: @QuinteroCalle  a quienes dicen que robo fue un montaje. Y si fuera un montaje fue mejor que del Capo ese. La gente no entiende que las cosas en Medellín ya se hace diferente, por lo menos no se baja la cabeza.",1
"¡Excelente! Petro lidera encuestas en Medellín, hoy estará en esa bella ciudad.

#MedellinEstaCambiando, se inclina al progresismo después de haber sido la ciudad más uribista.

Dejo otro dato de interés😁😉👇 https://t.co/iKE3gysVeK",1
